CA Certificate Type,Issuer DN,Subject DN,SHA-256(Certificate),SHA-256(SubjectPublicKeyInfo),Not Before,Not After,Expired (checked at 2025-08-21T10:44:20Z)?,Revoked (checked at 2025-08-21T10:44:20Z)?,CA Owner,TLS?,S/MIME?,Code Signing?,eIDAS?,Document Signing?,External?,Serial Number,Subject Key Identifier
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=SSL2BUY EMEA RSA Secure Email CA
O=SSL2BUY EMEA LLC
C=AE",402654B3931F20DAB57837F2C4308B3A3326203ED1691ACFB50C0D8FAB677F65,FFF2A2D03C2A3F2E9F2FCC1360C7C691D8BFA10D1DA5186D14EC5C9A076F6240,2024-07-31 00:00:00,2034-07-30 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,00C55DE771BCD579C52293926F57D29D6C,8FE72A4BA76716E0D4E65FA1773D612025636DFF
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=TBS Internet RSA Secure Email CA 4
O=TBS INTERNET Ltd.
C=GB",B292BB1F11730C88A4BCD1DC10331D99448AB436747598CA67C039EFA52D012A,C1C0BD2DFFE47ED473EB48AD2BC55A66B19E621CDB2A43ADAAB78DB7C5196501,2024-10-03 00:00:00,2034-10-02 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,00D173EF69418776270B328224498D22F5,599A904D72BBC396FA58A4F7EBFCFF2A2D3A8816
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=The University of Texas at Arlington RSA Secure Email CA 2
O=The University of Texas at Arlington
C=US",81F418BA1FA7DF8CEBAFDA10C9177847693C854774066E31D867008F17732539,67D453551E4031C525187FD84961B006A79DB8D37A7945F7A3A58E7E05304A56,2025-02-27 00:00:00,2035-02-26 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,00B2595B608496F8BC253FCD92CBA0521A,C17D40D6C9A4008979EB25B0EE98796FBC16FD02
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=The University of Texas at Austin RSA Secure Email CA 2
O=The University of Texas at Austin
C=US",6097F7F0D5492BBEF9F9815470BDDC7202A0E19F3F5C323658DE632D55125998,8FF5F3D494C05B91D25751AE772643E24816CF0C20D1FAA64E975FE61871E1D9,2024-06-05 00:00:00,2034-06-04 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,00898C012A0C46C598FE8D5174F8816271,F49FB3C918A0E330DAABF89C9E78C42450415E48
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=The University of Texas at Dallas RSA Secure Email CA 2
O=The University of Texas at Dallas
C=US",7911DA119614D2FF6E81AC9973AE366F9A7E993A81EAA1DD180DA4455D8D11D9,4576C2042E7269CD7117C48ECEF34CEC140509DF724A40DB178833952E39368E,2024-06-05 00:00:00,2034-06-04 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,00C2C211682CDE50CF4D3C55A3FD35310C,FDD666B1BDA31E6C32754898A4E6ECA35ED8A2F7
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=TrustAsia RSA Secure Email CA 3
O=TrustAsia Technologies, Inc.
C=CN",713B9480F53CBC4F26E508357175743CD66B5B2E4E59BDBCB975894D607CA604,049921F94E6D62ABE36AD405A4F26607B240EB457896039D13985D21134DE4B2,2024-05-01 00:00:00,2034-04-30 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,00F86AD31A5C8721E7965A53BE6755F935,9E8712A43AAAEEBF6259B12254C9FC1507C92958
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=UTHealth Houston RSA Secure Email CA 2
O=The University of Texas Health Science Center at Houston
C=US",A9B25845A63DF5B4FCCDDD6E23DB832AD30312231D4BD32321DC03DD56F12B3D,7268360A35E42DAD2B01823B0D85CFF5873BCCE9CE3CEAF94567F0A4D62E2503,2024-06-05 00:00:00,2034-06-04 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,0717891D35B91730CF9D895BEE18E610,3BE741C8525C984D6BA9A5052774D3D8CFF2074E
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=UT Health San Antonio RSA Secure Email CA 2
O=The University of Texas Health Science Center at San Antonio
C=US",2CDB785514360364A8116C0B7973FE89B63DA67759DB381C9E09DB3E45B81A15,743CFB0B9C6BC94907350E5054B48FDCF91750910B6C214BD15CDE64A4CC1D32,2025-02-27 00:00:00,2035-02-26 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,6EBD9A2EF4517659A454BD43EB55FF,1080118D757A47E6E304A33774455359E3706716
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=ZoTrus RSA Secure Email CA 2
O=ZoTrus Technology Limited
C=CN",E090D357F57E9C5BECB627C685D923331700D1F7EDD72FEC57562C0C00D50A27,DA8519BEFAEA93FEDCE09793C0C883DD80FE65D143C0A14CC980824EE970D93B,2024-05-01 00:00:00,2034-04-30 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,0092EC9A4B508B48E1D314D87D04179980,A52841E6E0007DD75C53DE1C1E31449F446B9FA8
Intermediate,"CN=Sectigo Public Email Protection Root R46
O=Sectigo Limited
C=GB","CN=宝塔 RSA Secure Email CA
O=广东堡塔安全技术有限公司
C=CN",574D448F0E99C5F4A3F1C3866D18A78A3F455030EBB48451965D15502E471A91,747322BFCD3BB50A2036765ADB80DCFA981ADC436CB342614C29930CBB0395A2,2024-11-06 00:00:00,2034-11-05 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,555BBF7C6000CBB5A5593BEAD5E014E7,CB6A0003654D447925137C7CF39FF0B5F6FB43C6
Root,"CN=Sectigo Public Root E46
O=Sectigo Limited
C=GB","CN=Sectigo Public Root E46
O=Sectigo Limited
C=GB",56C9A62B261589B0F5CD71E2E2C2E569D74B51A831B7ACB6A7FA4EB238EFC2FF,8674E7A6B729A1375D9BF2FCEEC5D12F7EF73FFD09F452E4905B2213052A17B9,2021-03-22 00:00:00,2046-03-21 23:59:59,No,No,Sectigo,TLS,S/MIME,CS,n/a,DS,n/a,3C77AE8C2B9488ACA9DADFD439CC99E6,DF48068E525BD6C13078F4B0203AD974A10E4248
Root,"CN=Sectigo Public Root R46
O=Sectigo Limited
C=GB","CN=Sectigo Public Root R46
O=Sectigo Limited
C=GB",E3B08CB86E2D62C9DA72992069CB0AC4ECBB5BD895581C24CD301C5756F78BF4,94960A01B0B5EEEE029AF6E83B61CE8146BEA51DA7566E2D3485EF7BF90B78FD,2021-03-22 00:00:00,2046-03-21 23:59:59,No,No,Sectigo,TLS,S/MIME,CS,n/a,DS,n/a,5A805F2FBDDF51AE8AED29E82774D85C,13DEAC7335AF495B3B3145B74378212DD6C1CBA2
Root,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB",C90F26F0FB1B4018B22227519B5CA2B53E2CA5B3BE5CF18EFE1BEF47380C5383,B0B56335468561F5BB9FA12D801784A633A572705D34F32B643445DFA8B005D1,2021-03-22 00:00:00,2046-03-21 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,42F2CCDA1B6937445F15FE752810B8F4,D122DA4C59F14B5F2638AA9DD6EEEB0DC3FBA961
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Alpiro ECC DV SSL CA 2
O=Alpiro s.r.o.
C=CZ",F7834199959672B70622B6019B3D42A46A5ABCC00B59A770720A818809F182F3,DF9386BBC5BFC9D47541830C02A82B699D0F6540E7299BEB688BB598DEFCF7E7,2025-03-27 00:00:00,2035-03-26 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00FCD0C0F325D87DC9A70A35429C52BF8B,48DD6BCD993D12AEBF5B206C3E3B6AAD8A9DBB46
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Alpiro ECC EV SSL CA 2
O=Alpiro s.r.o.
C=CZ",EA3FF239D4223EE430D3F96E9E1046D2577133846735347FA3CDDF424121D59C,1FF2432B84429F538DE7E2611BCE089B489F24476762EEA057A54CDA01489103,2025-03-27 00:00:00,2035-03-26 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,0092D25C9D95527B9EF32EDC0435FD9ADC,D1FB55A14115EE09D42A1B60A18C87C624636A37
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Alpiro ECC OV SSL CA 2
O=Alpiro s.r.o.
C=CZ",EABFCABFCB7718AD962AD810F5683730EF967C4A9CF589DCBDACB81678319E5D,16CAC4B801EB4587150CD73EB0F9B992026D20606AB02CAC2BECC8D9AFA8C7B7,2025-03-27 00:00:00,2035-03-26 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00E27FE61A430FDF9715ADF8BFF17FE620,AFC637672E330433748CEA706AA78C0E5FC9CD86
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Automation Security Technology ECC DV SSL CA
O=Automation Security Technology Ltd.
C=CN",5A82914C9C63A82D6D96C3E42D798B16F87DD3820B8613AA70945CEE6A588D14,E746D1B6E687BFDB493B3444A3A95344C51AC43823B769772A744AC287B6289B,2025-01-22 00:00:00,2035-01-21 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,08F65BC3AEFDBC12955F6172D2A86388,58016E6D94F4734D41ED2DDD6B79D35BFDBB6583
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Certera ECC DV SSL CA 2
O=Certera LLC
C=US",36B7034B2F4C4C0DACA8E89384C7FB433E1745A0EE7BE60E956F8E41D1691035,1290D5690A470BA47B32A02D5892E59CD926F44A17B5D103A631EA1F7117386B,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,7414071224562AC8013747DA4A5A2198,C7A3AA8A9D38329C4286E3F89161632134BB2BF0
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Certera ECC EV SSL CA 2
O=Certera LLC
C=US",3CD837E0D509933B49A9E47D8E5F3E3233D68E6DC75703701D88F0F3FD61BB83,1EBBBAD3438C36C47A72AF5D835422572C23E06A115C396973263C926A31532E,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,3C944B7E262FFE804033D774F3B1BE38,E391A47E25844D8777A82DD0B103E45AE0121277
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Certera ECC OV SSL CA 2
O=Certera LLC
C=US",612056FD1F6DB5C894C74495C3869F180B2B39F8CD26E5DCC7BD8D1F924CF995,B4873EB9E1903FFC888C1D8F6C7B05188B97BD8E2B5BC076E6DA5438E68670AE,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00BA181D6D480BA383938D0C75E291D827,FC0C2EA3AB461AA8A02135E94DF5E0C309219AC8
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Corporation Service Company ECC DV SSL CA 2
O=Corporation Service Company
C=US",D03100BFD449C0C71B7A94CB521EEB157DB704EACD5D4BA196EEE34D20921499,DABB0D0C8B24A320F36B57E2B659755D2C631EFB4D06C6A21752DEE41CFB1D69,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,12B038100669E84D282AE25F59A01EAC,01DB381809B2B283D12167C6A023D9B5C163F532
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Corporation Service Company ECC OV SSL CA 2
O=Corporation Service Company
C=US",08DBC1A9C1C03DEB2C70D5F8164566776A6418EDC7699CD8E5C077A74C6A3A21,F24E6398BFF4C0AC2E4153F0F6C8DF42CBB634BFCB2350488A3A90DF3F723949,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00AF19BCA684DF06E0B10B1A1225607351,7F6ECFC9D443C0A7658D86E9A3C8BAA8A6DE6EDA
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=cPanel ECC Domain Validation Secure Server CA 3
O=cPanel, LLC
C=US",51BD8C23F31269463859C1D5BA099A26BA965D94A0F6AF573F95E1976F1C67E0,C744249BAAFC7EE26232E10706D6E8CBE8DA0D0DF2F2E2BCA725CAFF4DC4D93B,2024-01-31 00:00:00,2034-01-30 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00F39CE83CDB0318FBA5CBD0C2654B7791,97D9CF5A76A9D336C212B4860261328D16C05A11
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=cPanel ECC Extended Validation Secure Server CA 3
O=cPanel, LLC
C=US",CDC8FEAB8DD21BAEB4604B8DA3AAF758695C2316AB65CDF8AE9AD6572CC1EBC7,2128E0438DDAFCBE6F3D5E2B907C713964256F22C5191AB5B1593B6B2F43DD6E,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,26AA7CD70460389FCE29566A4AB0564A,07A0BA6D1AA276A36B3B845F3D91CE43F0C91968
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=cPanel ECC Organization Validation Secure Server CA 3
O=cPanel, LLC
C=US",34634DBD0002CF8C4B89707131FEDE72EF2B2F199DFF116B9B3AAD88DFC1BB14,E0D236E3EF639D2CB22E3B7E6AB3AD4A828B01F6404D2C35AB2FDE77C3024611,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,31D9FD35A442818D6CC60A7F048F4821,1BBFF5EDA477A0397514C9EA3D31252DE0A65CAC
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Entrust DV TLS Issuing ECC CA 2
O=Entrust Limited
C=CA",03DA2AF771230F11C4CEAED9278B7688D0305ABBC34CC4D80BC2211AC04BFDC0,FF621147426A9085D9D0AF47F8D07483DA39DC0C093A9757EE6DDDAEE5E3A062,2024-12-11 00:00:00,2027-12-10 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,365351F4110E40595A0F8D1963D4A72C,A48D73F2A5C1A06C146EA1BBE56A1E84915C66B1
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Entrust EV TLS Issuing ECC CA 2
O=Entrust Limited
C=CA",EDA45DA22F86FE260C6F20F9EA5578B53E95A30E0CF9DDE0EECA28722EA06F2F,420BEA74ADD6488E9CCC475539ECE6A42D4409BFB13873C3EC39C43BC608B710,2024-12-11 00:00:00,2027-12-10 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00E8AD2A10FCDD9A03C5E77A6F21091753,E710441885306202E36D1EBF269B48CE141EED83
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Entrust OV TLS Issuing ECC CA 2
O=Entrust Limited
C=CA",CA9AD33C5EFFD39FB72291230BB157B4F805D166D5278245289F4606A4B299D7,7F1C82F6B6C5611C6F2D518657DD6889A1FBC3B2BD067F51962D8021186EF975,2024-12-11 00:00:00,2027-12-10 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00C5648489F0ACD8D70512023BDB338B7B,B33DF82D0ECFB9289F19E1E59C7CAF334CEB8C6A
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=FJCA ECC OV SSL CA
O=福建省数字安全证书管理有限公司
C=CN",FF9F7CAFE82D271829A8A5ED014BFBD01B2605DE977D6849B8C47DBF5398A26F,6C6FE60202F399B07CD235C1BE9C6F40A1A1693A848533B0BB46584DCD0B43CE,2025-01-22 00:00:00,2035-01-21 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00911CA2D40D1EB3422055FAB3D04BDC7C,514D99B8A1EBD98E0AE7926B8F606D88B861D03B
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=FujiSSL ECC Domain Validation Secure Server CA 2
O=Nijimo, Inc.
C=JP",A2A8342CF2D9C4208664BCEA1E97AD63DB184D8E7DB5E0AED1985A3FA9C42E71,7029DD3D4EDDAB95159DC40C83E4D7FB325CA8EA96B0D7D1E537406BFE23E843,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00FAF9FE987443E28FB84D501C03ADD988,0F4A030A073C8CC5C94966077A4946FB2EBB4FE6
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=FujiSSL ECC Extended Validation Secure Server CA 2
O=Nijimo, Inc.
C=JP",3CD008597BEFD6462695C70194BF5EB42F8A42EEE4BC88DCC9ADA6715C1B0DD9,4ADF4998005F79BF06357D6E6DDF8FEA34B2E7E323CA04A29C2B7C4035D82E7E,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,4D628F1EA699BB425A461936C97F1FBF,1C08403A8C827A1BF921EAB30E3E86CE7F9C9F39
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=FujiSSL ECC Organization Validation Secure Server CA 2
O=Nijimo, Inc.
C=JP",BC579C1CE5DFFE8FAD0E7732478F39F25899CACEA5D01528833E9E1CF1773B91,B2A71B5F4EAF5CA710FEF814C7FE2774CF167D0ADED875391B53BCA79C0B15BE,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,272BE9C96300171E5C5F2DD745916B07,A3A23F32B230852501F62F531495A6ACBC902F97
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Gehirn ECC Domain Validation Secure Server CA 2
O=Gehirn Inc.
C=JP",1930AAB16CDCC57895310EDDE41047823EA2B0A686F4E499CCB7A9DE3F619216,B1FDD8B9DFC0A60F67DA37C6B407A86C6E7833A42A34A8480315D769373D6097,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00AEAAE170132ECE254BBF4609738EDAFB,74AB33FA342A6B6A31229FC57883802BF097F2CF
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Gehirn ECC Extended Validation Secure Server CA 2
O=Gehirn Inc.
C=JP",4B4408E9258E64A694E5B7729E4D265E09EC91682E3EF91384AE3019A79F55DB,72A851CE2F11121B841B3054C8A429AE333F7144357A9B3B00D30D93AC476A33,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,4AC15F75208852610083B37CA67A8F4B,AAD58F91DD405532106CEB1C6A84710C69F85053
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Gehirn ECC Organization Validation Secure Server CA 2
O=Gehirn Inc.
C=JP",D1A30694B32105C667BD8E2D933B1865D80342F32F08FEEA029AD16D9310AE29,F59554CEE8E25BB2F1D5D5D063F53005DCF8A878EFD11009DA33BF0BECC78FE3,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00B66E71ABFCF9DDBD092FF8027E0AC8A2,D3B90DAE20FC534FB14EA9A1C4370E237159A266
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Genious Communications ECC DV SSL CA 2
O=Genious Communications
C=MA",80B9048DE4376C33018E85B78D9378CF018340F9FEBA12F3814F0ED049D0442E,F92BA39F4C431580C06935616A25A2C2F97FE9A1B637C89B309853FEA9BEC395,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,137B9782BDD608C338B0FE44A1843095,25BBE2A4916AEA95F1FEECC70A678DD4DCEBCF57
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Genious Communications ECC EV SSL CA 2
O=Genious Communications
C=MA",4BECDD041E8E9772379E8D2C7EEABD494DD94ABEBAE948FFB9664CB5395C3FDB,35885F307A04F7E37A2688ED7C95A0F43B79A9C780AD9EAD2C638462AED698E3,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,1D2AE517901F5C168A99E52FBC6343F7,6AB1A0322F6A18F02A88CEF3DC4AFECE4ED1A0D3
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=Genious Communications ECC OV SSL CA 2
O=Genious Communications
C=MA",CBC48AD5DBD96B3D91648EB0127E2C9DDB5C45793DFC2590527EFE817D42F789,F3E35287680DA4FE57C61907E8EB9C2E3DFB93A95039BDC0B91F82FDAE36F235,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00E6B5D171808596442FA2F5727B3A7BB8,EBB8462681CD59F7BC313037AE84154C2662132E
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=GoGetSSL ECC DV SSL CA 2
O=GoGetSSL
C=LV",A03AC62ABBD5416925693C346F3474AF69F2F3139B7094141D900F1205BF7E0D,55346DB3128D867A85AFBCD5E15F403AAA3284AD9143CACF384BC81FBB928550,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,5380EC17A897C883731183A0058493EF,9BA5BA70CE69A44478BBC01F78880FE6DC313D51
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=GoGetSSL ECC EV SSL CA 2
O=GoGetSSL
C=LV",5E75059651E01F06E192004DDEF192CD88B730C55BE2429F419D07A6F1E141C6,529BB9CF7B160484FC417954569E45482F9283808CC62F1FCA95D5BB3C429CE7,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,43C50E6F7504F06DFD43DC6F36D37573,B9CB8522658CD2C981C90A06C7C157CFCAFDBE52
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=GoGetSSL ECC OV SSL CA 2
O=GoGetSSL
C=LV",B7D6FA75C8008D3334A410637269FD71674752ECDA869FADCA393DE68DB89AFE,28ED946E99796BFCBA6A997659CAE44293A9182ACCB06ED01D3027BD52EB3F7C,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00EF441A5849A48D4783887C13837CF68D,CFB357CE5E9FE1FA38FB224968BC5C1CEFB32A05
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=iTrust ECC DV SSL CA 2
O=iTrust, Inc.
C=CN",5F1DF8B5D0C57AAE4785919908D539E7928738B8CA622100742DB0EC60B9C758,904BC4E314181021016596C9DA5296B6321DCF0714F1977355F81B918B0A385F,2024-11-06 00:00:00,2034-11-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,0094B488D80E12E75F99F5FF23568E4D69,867926612D3B272A54A1689DB3FEA79593D0C3B3
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=iTrust ECC EV SSL CA 2
O=iTrust, Inc.
C=CN",35E2926EA6DC863BCD8A787CD59918B5FAE66122BE2DDEC38B925A8F255F7FC5,B7E9FA9F951F1C52F861C16DD23953C739426DCEC4131BDCA619047D70A71D7B,2024-11-06 00:00:00,2034-11-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,67B62FD7241C141CA32C6DB2C4DECB9E,59C0ED6E80A2C22AA7B327CFE9569AFA63A69A94
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=iTrust ECC OV SSL CA 2
O=iTrust, Inc.
C=CN",40B4D915303629952E92168CC31D39AD51985FF7F1CAEE7C50F4B87D432BFB36,F5EF25DC85BACCBB2B1374EE2E756AE28AADFAB5B162B65EA8DA22974E5F8C1D,2024-11-06 00:00:00,2034-11-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00D37B747E61885C8013C6C19CCCC5D876,C6777BB4DC70FF4D42FAB004F6C0FE504E7E12EB
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=NtangledState ECC DV SSL CA
O=NtangledState Inc.
C=CA",2F3CEF5C44B535F4BA9C655DE7A696CC57953724E051AF02D060B1BB99D30F64,01EE10C8E742F99EB66460DAE618B5EC5BA52D0CDC0F3B4332F3F0CA82AC5E11,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00E3B14C7687CD2E4DC618F66A839B3F60,32EA1739136106279E4AD58C04FAE36228779EA0
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=NtangledState ECC EV SSL CA
O=NtangledState Inc.
C=CA",1CF567DBBC5EE3AB9FD2DB9DC200968F470ADAB9BA16CF661E857E25CDF28581,79D46FA08D9B947816E6D24F327D6329A8527F200BE91676EB935B9A5599D999,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,5D7930B037DDE22F27B31299CF1C71C9,6C36172A0D8B10B68967A5136FADC62C34AA9447
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=NtangledState ECC OV SSL CA
O=NtangledState Inc.
C=CA",1E469A6DB1DAFA47A96E2FCAD899457EFC372B775231BDCEDA728C31C3FA3D02,6C1C3C346444410EA16EFB56F3C64C7B8A6A1B7B1694EC8F403A6B89A9133B1B,2025-05-14 00:00:00,2035-05-13 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,1EC8360A6971D3321734EBD531474BE5,5A14C4B6CA0E39CECBF37D37BCFC3CF2EAEA7392
Intermediate,"CN=Sectigo Public Server Authentication Root E46
O=Sectigo Limited
C=GB","CN=One Sign ECC DV SSL CA 2
O=One Sign Pte. Ltd.
C=SG",3A62A0326E0715FD92BE5B9B027336BF9240136D4EEDC8DD98CD5E84B83049FC,A560811CA8D7FA67FF9CD4830E9C26F6FA9FB81B395580D3C4A0AEA91E58AF7A,2025-08-20 00:00:00,2035-08-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,008204352F46713AC7D4C3B4CE6BD8F467,BDD5A96CC07A6FDB27B0D4F0945892582DE56E1E
